#omega[eV] ImEps[mu=1.43eV]
4.415	5.94568
4.42	5.95213
4.425	5.95984
4.43	5.96735
4.435	5.97323
4.44	5.97767
4.445	5.98257
4.45	5.99004
4.455	6.00122
4.46	6.01606
4.465	6.03369
4.47	6.05248
4.475	6.07032
4.48	6.08565
4.485	6.09874
4.49	6.11181
4.495	6.12711
4.5	6.14499
4.505	6.16398
4.51	6.18307
4.515	6.20351
4.52	6.22834
4.525	6.26009
4.53	6.29901
4.535	6.34304
4.54	6.38913
4.545	6.43454
4.55	6.47766
4.555	6.51856
4.56	6.55876
4.565	6.60019
4.57	6.64428
4.575	6.69201
4.58	6.74433
4.585	6.80178
4.59	6.86381
4.595	6.92871
4.6	6.99471
4.605	7.06167
4.61	7.1322
4.615	7.21155
4.62	7.30592
4.625	7.42008
4.63	7.5554
4.635	7.70842
4.64	7.87084
4.645	8.03184
4.65	8.18228
4.655	8.31779
4.66	8.43831
4.665	8.54546
4.67	8.6406
4.675	8.72483
4.68	8.79996
4.685	8.86893
4.69	8.93533
4.695	9.00246
4.7	9.07222
4.705	9.14466
4.71	9.2187
4.715	9.2932
4.72	9.36746
4.725	9.44099
4.73	9.51352
4.735	9.58501
4.74	9.65528
4.745	9.7237
4.75	9.78955
4.755	9.85252
4.76	9.91271
4.765	9.97051
4.77	10.0264
4.775	10.0813
4.78	10.1361
4.785	10.1923
4.79	10.2517
4.795	10.3163
4.8	10.3893
4.805	10.4755
4.81	10.5808
4.815	10.7087
4.82	10.8552
4.825	11.0075
4.83	11.1491
4.835	11.2681
4.84	11.362
4.845	11.4358
4.85	11.4972
4.855	11.5524
4.86	11.6049
4.865	11.6555
4.87	11.7031
4.875	11.7472
4.88	11.7886
4.885	11.829
4.89	11.87
4.895	11.9136
4.9	11.9607
4.905	12.0107
4.91	12.0619
4.915	12.113
4.92	12.1639
4.925	12.215
4.93	12.2672
4.935	12.3217
4.94	12.3782
4.945	12.4359
4.95	12.4947
4.955	12.5563
4.96	12.6215
4.965	12.6891
4.97	12.7571
4.975	12.8245
4.98	12.8915
4.985	12.9596
4.99	13.0296
4.995	13.1014
5	13.1741
5.005	13.2469
5.01	13.3195
5.015	13.3929
5.02	13.4688
5.025	13.5479
5.03	13.6304
5.035	13.7173
5.04	13.8104
5.045	13.9109
5.05	14.0188
5.055	14.1326
5.06	14.2493
5.065	14.3654
5.07	14.4793
5.075	14.593
5.08	14.7111
5.085	14.8358
5.09	14.9659
5.095	15.0986
5.1	15.2339
5.105	15.3754
5.11	15.528
5.115	15.6941
5.12	15.8723
5.125	16.0587
5.13	16.25
5.135	16.4443
5.14	16.6421
5.145	16.8468
5.15	17.0632
5.155	17.2951
5.16	17.5432
5.165	17.8061
5.17	18.0828
5.175	18.3753
5.18	18.6898
5.185	19.034
5.19	19.4148
5.195	19.8393
5.2	20.316
5.205	20.8548
5.21	21.4677
5.215	22.1709
5.22	22.9895
5.225	23.9677
5.23	25.1803
5.235	26.7264
5.24	28.672
5.245	30.9414
5.25	33.2345
5.255	35.093
5.26	36.1204
5.265	36.1778
5.27	35.3905
5.275	34.0123
5.28	32.3044
5.285	30.492
5.29	28.753
5.295	27.2018
5.3	25.8777
5.305	24.7608
5.31	23.8072
5.315	22.979
5.32	22.2536
5.325	21.6167
5.33	21.0544
5.335	20.5511
5.34	20.0931
5.345	19.6708
5.35	19.2792
5.355	18.9148
5.36	18.5748
5.365	18.2571
5.37	17.9604
5.375	17.6814
5.38	17.413
5.385	17.1492
5.39	16.889
5.395	16.636
5.4	16.3951
5.405	16.1699
5.41	15.9618
5.415	15.7694
5.42	15.5883
5.425	15.4138
5.43	15.2422
5.435	15.0708
5.44	14.8975
5.445	14.7213
5.45	14.5424
5.455	14.3607
5.46	14.1757
5.465	13.9892
5.47	13.8074
5.475	13.6376
5.48	13.4835
5.485	13.3431
5.49	13.2117
5.495	13.0853
5.5	12.9619
5.505	12.8414
5.51	12.7239
5.515	12.6094
5.52	12.4976
5.525	12.387
5.53	12.2755
5.535	12.1614
5.54	12.0454
5.545	11.9311
5.55	11.8224
5.555	11.7216
5.56	11.6285
5.565	11.5412
5.57	11.4573
5.575	11.3748
5.58	11.2936
5.585	11.2144
5.59	11.1366
5.595	11.0587
5.6	10.9803
5.605	10.9032
5.61	10.8297
5.615	10.7602
5.62	10.6932
5.625	10.6275
5.63	10.5631
5.635	10.5003
5.64	10.4392
5.645	10.3793
5.65	10.3197
5.655	10.2604
5.66	10.2014
5.665	10.142
5.67	10.0818
5.675	10.0204
5.68	9.95782
5.685	9.89408
5.69	9.82986
5.695	9.76659
5.7	9.70567
5.705	9.64761
5.71	9.592
5.715	9.53817
5.72	9.4859
5.725	9.43561
5.73	9.38768
5.735	9.34161
5.74	9.29626
5.745	9.25098
5.75	9.20619
5.755	9.16277
5.76	9.12133
5.765	9.08228
5.77	9.04568
5.775	9.01052
5.78	8.97501
5.785	8.93847
5.79	8.90241
5.795	8.86887
5.8	8.8381
5.805	8.80842
5.81	8.77839
5.815	8.74854
5.82	8.72068
5.825	8.69583
5.83	8.67305
5.835	8.65038
5.84	8.62649
5.845	8.60154
5.85	8.57649
5.855	8.55194
5.86	8.5277
5.865	8.50367
5.87	8.48053
5.875	8.45912
5.88	8.43918
5.885	8.41941
5.89	8.39886
5.895	8.37795
5.9	8.35812
5.905	8.3406
5.91	8.32575
5.915	8.3134
5.92	8.3036
5.925	8.29681
5.93	8.29342
5.935	8.29332
5.94	8.29612
5.945	8.302
5.95	8.31221
5.955	8.32831
5.96	8.34976
